time,x,z,mag,evid,tempid
2019-03-02T14:36:06.470000Z,0.298,1.134,2.27189993505,19198,SGC2018yyczk_55024
2019-03-02T16:14:09.940000Z,0.061,0.377,1.6790270275,19199,SGC2018yyczk_34942
2019-03-02T16:41:45.330000Z,0.354,0.645,2.61812706845,19200,SGC2018yyczk_34942
2019-03-02T19:41:09.520000Z,0.31,1.608,2.26811734012,19203,SGC2018yyczk_67417
2019-03-02T21:11:02.230000Z,0.156,0.948,2.83351979094,19204,SGC2018yyczk_55024
2019-03-02T21:20:18.590000Z,0.164,1.326,1.86255156104,19207,SGC2018yyczk_55024
2019-03-02T22:00:45.810000Z,0.246,1.168,1.91624599298,19208,SGC2018yyczk_55024
2019-03-02T23:18:22.420000Z,0.178,1.151,1.74545220223,19209,SGC2018yyczk_55024
2019-03-03T00:15:57.010000Z,0.175,0.837,1.7273192518,19210,SGC2018yyczk_34942
2019-03-03T01:54:12.220000Z,0.195,0.907,2.68212386068,19211,SGC2018yyczk_69982
2019-03-03T02:37:13.850000Z,0.321,0.514,1.90210303893,19212,SGC2018yyczk_34942
2019-03-03T04:01:45.530000Z,0.37,1.081,2.75991337747,19213,SGC2018yyczk_69982
2019-03-03T05:17:17.040000Z,0.292,0.057,1.81301641512,19214,SGC2018yyczk_51041
2019-03-03T05:44:40.600000Z,0.357,1.223,2.37645801304,19215,SGC2018yyczk_67417
2019-03-03T06:32:53.450000Z,0.423,0.871,2.02649769815,19216,SGC2018yyczk_67417
2019-03-03T06:48:50.140000Z,0.35,0.661,1.68308244174,19217,SGC2018yyczk_51041
2019-03-03T07:52:00.340000Z,0.224,0.62,1.35934697679,19218,SGC2018yyczk_34942
2019-03-03T09:16:04.500000Z,0.137,1.04,1.52631723486,19219,SGC2018yyczk_55024
2019-03-03T09:52:44.230000Z,0.214,0.474,1.65372729426,19220,SGC2018yyczk_53066
2019-03-03T10:01:10.660000Z,0.136,0.35,1.66679595673,19221,SGC2018yyczk_57470
2019-03-03T10:17:46.130000Z,0.275,0.985,1.78620257533,19222,SGC2018yyczk_51041
2019-03-03T10:25:09.220000Z,0.241,0.902,2.87888282405,19223,SGC2018yyczk_69884
2019-03-03T12:09:13.430000Z,0.282,0.549,1.86830611917,19224,SGC2018yyczk_51041
2019-03-03T12:31:27.010000Z,0.221,1.028,1.81578907431,19225,SGC2018yyczk_55024
2019-03-03T12:31:46.370000Z,0.475,0.582,2.04412038397,19226,SGC2018yyczk_34942
2019-03-03T13:25:30.250000Z,0.222,0.938,1.85681153925,19227,SGC2018yyczk_53066
2019-03-03T13:32:29.650000Z,0.207,0.621,1.50096148518,19228,SGC2018yyczk_34942
2019-03-03T13:33:43.470000Z,0.199,0.589,1.82839016932,19229,SGC2018yyczk_51041
2019-03-03T15:44:30.280000Z,0.295,0.893,1.9088829407,19230,SGC2018yyczk_55024
2019-03-03T15:52:21.480000Z,0.198,0.682,1.79685724841,19231,SGC2018yyczk_34942
2019-03-03T17:10:36.720000Z,0.202,0.973,1.7719758528,19234,SGC2018yyczk_55024
2019-03-03T18:28:10.890000Z,0.149,0.801,1.67819850375,19235,SGC2018yyczk_55024
2019-03-03T18:48:18.070000Z,0.212,0.858,2.04094461903,19236,SGC2018yyczk_55024
2019-03-03T20:14:41.310000Z,0.256,0.647,2.4508928658,19237,SGC2018yyczk_34942
2019-03-03T21:19:51.990000Z,0.261,0.474,2.22827926578,19239,SGC2018yyczk_51041
2019-03-03T22:18:56.330000Z,0.154,0.725,1.81504419567,19240,SGC2018yyczk_55024
2019-03-04T01:25:52.470000Z,0.308,0.296,1.87788081842,19241,SGC2018yyczk_51041
2019-03-04T01:34:17.730000Z,0.281,0.541,1.87443910636,19242,SGC2018yyczk_51041
2019-03-04T01:40:54.490000Z,0.332,0.35,1.72805680182,19243,SGC2018yyczk_46457
2019-03-04T02:48:26.610000Z,0.34,0.444,1.67077232591,19244,SGC2018yyczk_51041
2019-03-04T03:40:40.190000Z,0.161,0.677,1.82665876437,19245,SGC2018yyczk_55024
2019-03-04T03:43:06.000000Z,0.111,0.619,2.51221175248,19247,SGC2018yyczk_57470
2019-03-04T03:43:52.670000Z,0.304,0.682,2.35035018404,19248,SGC2018yyczk_34942
2019-03-04T03:55:00.590000Z,0.341,0.163,2.45780241061,19250,SGC2018yyczk_34942
2019-03-04T03:59:21.680000Z,0.327,0.364,2.63672122159,19253,SGC2018yyczk_34942
2019-03-04T05:58:06.780000Z,0.072,0.902,1.7581846556,19256,SGC2018yyczk_47863
2019-03-04T08:32:46.840000Z,0.096,0.429,1.63099277067,19257,SGC2018yyczk_51041
2019-03-04T08:55:59.310000Z,0.201,0.832,2.97145448798,19258,SGC2018yyczk_69982
2019-03-04T09:47:28.520000Z,0.163,0.44,1.67353623163,19259,SGC2018yyczk_34942
2019-03-04T10:21:27.650000Z,0.114,1.035,1.83770562887,19260,SGC2018yyczk_55024
2019-03-04T11:25:52.370000Z,0.324,0.81,1.95813904012,19261,SGC2018yyczk_56808
2019-03-04T16:04:16.420000Z,0.234,0.944,2.02957304564,19262,SGC2018yyczk_55024
2019-03-04T16:07:52.990000Z,0.274,0.451,2.06382822687,19263,SGC2018yyczk_34942
2019-03-04T17:02:22.060000Z,0.409,1.086,2.34377393888,19265,SGC2018yyczk_67417
2019-03-04T17:41:00.760000Z,0.201,0.393,1.9518364147,19266,SGC2018yyczk_34942
2019-03-04T17:44:44.770000Z,0.355,0.803,2.10636677871,19267,SGC2018yyczk_67417
2019-03-04T18:59:33.100000Z,0.251,0.801,2.10950875278,19268,SGC2018yyczk_56808
2019-03-04T19:51:19.060000Z,0.147,0.429,2.27148197942,19269,SGC2018yyczk_34942
2019-03-04T20:35:21.590000Z,0.35,0.657,2.47609778226,19272,SGC2018yyczk_51041
2019-03-04T21:16:56.380000Z,0.349,0.341,2.07426103179,19273,SGC2018yyczk_34942
2019-03-05T01:17:24.250000Z,0.04,0.499,1.93806524043,19274,SGC2018yyczk_51041
2019-03-05T02:05:16.620000Z,0.324,0.622,1.94890718769,19275,SGC2018yyczk_51041
2019-03-05T04:15:07.100000Z,0.145,0.775,2.01241498092,19276,SGC2018yyczk_34942
2019-03-05T05:25:22.560000Z,0.227,1.033,1.56403745074,19277,SGC2018yyczk_56808
2019-03-05T05:48:32.470000Z,0.394,0.05,1.68186288728,19278,SGC2018yyczk_51041
2019-03-05T06:05:38.200000Z,0.249,0.521,1.60909859073,19279,SGC2018yyczk_34942
2019-03-05T06:53:55.720000Z,0.328,0.543,2.21936599198,19280,SGC2018yyczk_53066
2019-03-05T08:04:03.440000Z,0.369,0.889,1.56078905994,19281,SGC2018yyczk_55024
2019-03-05T09:16:38.600000Z,0.336,0.965,2.07192542534,19282,SGC2018yyczk_69982
2019-03-05T10:20:15.610000Z,0.187,1.087,1.68975602134,19283,SGC2018yyczk_55024
2019-03-05T10:23:29.960000Z,0.332,0.752,2.06896845096,19284,SGC2018yyczk_56808
2019-03-05T13:45:05.120000Z,0.376,0.503,1.84753527765,19287,SGC2018yyczk_34942
2019-03-05T14:18:43.890000Z,0.321,0.235,2.23713839984,19290,SGC2018yyczk_51041
2019-03-05 14:50:41,0.218329800237,0.340195575849,3.58,19291,SGC2018yyczk_51041
2019-03-05 15:56:44,0.247823790425,0.8907072253,3.12,19293,SGC2018yyczk_55024
2019-03-05T16:42:22.980000Z,0.13,0.867,2.03009350536,19296,SGC2018yyczk_67417
2019-03-05T17:35:22.410000Z,0.358,0.577,1.89092052037,19297,SGC2018yyczk_34942
2019-03-05T17:43:02.660000Z,0.226,0.379,2.03463370132,19298,SGC2018yyczk_51041
2019-03-05 17:52:55,0.371395033973,0.555671062098,4.23,19299,SGC2018yyczk_53066
2019-03-05T22:50:22.870000Z,0.121,0.767,2.06891203572,19302,SGC2018yyczk_55024
2019-03-05T23:18:16.990000Z,0.169,0.543,2.1615541332,19303,SGC2018yyczk_51041
2019-03-05T23:34:44.680000Z,0.399,0.942,1.77227215443,19304,SGC2018yyczk_55024
2019-03-06T02:41:19.280000Z,0.294,0.571,1.81666207344,19305,SGC2018yyczk_46457
2019-03-06T04:19:36.860000Z,0.248,0.785,1.64700919017,19306,SGC2018yyczk_55024
2019-03-06T05:36:43.300000Z,0.307,0.475,2.60856300285,19307,SGC2018yyczk_57470
2019-03-06T06:43:49.690000Z,0.328,0.63,1.62104910627,19308,SGC2018yyczk_69982
2019-03-06T06:48:57.570000Z,0.283,0.951,1.79930370437,19309,SGC2018yyczk_67417
2019-03-06T07:50:21.400000Z,0.301,0.146,1.57162054243,19310,SGC2018yyczk_51041
2019-03-06T08:11:25.910000Z,0.238,0.148,1.46423688176,19311,SGC2018yyczk_51041
2019-03-06T08:41:34.990000Z,0.47,0.642,1.82331226594,19312,SGC2018yyczk_55024
2019-03-06T09:16:37.550000Z,0.247,0.368,1.67012146406,19313,SGC2018yyczk_51041
2019-03-06T09:22:36.620000Z,0.051,0.857,1.70984477006,19314,SGC2018yyczk_47863
2019-03-06T09:54:49.500000Z,0.094,0.621,1.81548918055,19315,SGC2018yyczk_51041
2019-03-06T10:24:28.660000Z,0.161,0.957,1.64737609859,19316,SGC2018yyczk_56808
2019-03-06T10:26:32.200000Z,0.224,0.476,1.88693966306,19317,SGC2018yyczk_45482
2019-03-06T10:55:07.980000Z,0.315,1.03,1.80376492734,19320,SGC2018yyczk_34942
2019-03-06T11:18:08.530000Z,0.113,0.906,1.70636017749,19321,SGC2018yyczk_55024
2019-03-06T12:36:33.030000Z,0.015,0.711,1.96098461005,19322,SGC2018yyczk_46457
2019-03-06T14:22:23.460000Z,0.25,0.159,1.80374143606,19323,SGC2018yyczk_34942
2019-03-06T16:09:02.380000Z,0.272,0.665,2.07441459012,19324,SGC2018yyczk_51041
2019-03-06T16:37:35.550000Z,0.158,0.875,1.9745151658,19325,SGC2018yyczk_56808
2019-03-06T18:12:35.030000Z,0.432,0.449,2.19909439725,19326,SGC2018yyczk_51041
2019-03-06T18:51:49.040000Z,0.389,0.21,2.40868668338,19327,SGC2018yyczk_51041
2019-03-07T01:44:57.820000Z,0.246,0.976,1.95252594492,19328,SGC2018yyczk_55024
2019-03-07T02:29:51.050000Z,0.305,0.659,1.57198002963,19329,SGC2018yyczk_56808
2019-03-07T03:03:14.270000Z,0.173,0.727,1.72400940487,19330,SGC2018yyczk_55024
2019-03-07T05:52:35.580000Z,0.376,0.87,1.78810926356,19331,SGC2018yyczk_67417
2019-03-07T06:29:28.640000Z,0.199,0.455,1.8090097237,19332,SGC2018yyczk_34942
2019-03-07 08:17:45,0.241808426152,0.770184986101,3.3,19333,SGC2018yyczk_55024
2019-03-07T08:40:14.310000Z,0.244,0.737,1.4648030693,19336,SGC2018yyczk_46457
2019-03-07T08:58:38.730000Z,0.267,0.043,1.67056357959,19337,SGC2018yyczk_34942
2019-03-07T09:38:28.150000Z,0.312,0.874,1.61369295649,19338,SGC2018yyczk_34942
2019-03-07T09:46:02.720000Z,0.214,0.887,1.49539702163,19339,SGC2018yyczk_55024
2019-03-07T10:13:19.520000Z,0.435,0.771,1.83778509867,19340,SGC2018yyczk_61409
2019-03-07T11:10:23.110000Z,0.3,0.92,1.99959103814,19341,SGC2018yyczk_56808
2019-03-07T13:18:21.250000Z,0.487,0.247,1.83024638166,19342,SGC2018yyczk_34942
2019-03-07T14:52:20.930000Z,0.235,0.399,2.12053366212,19343,SGC2018yyczk_34942
2019-03-07T15:06:16.030000Z,0.253,0.532,2.24033826482,19344,SGC2018yyczk_51041
2019-03-07T15:28:01.650000Z,0.266,0.502,2.16904834736,19345,SGC2018yyczk_51041
2019-03-07T16:01:00.550000Z,0.174,0.806,2.01977273363,19346,SGC2018yyczk_51041
2019-03-07T16:31:32.420000Z,0.302,0.609,2.04706632899,19347,SGC2018yyczk_34942
2019-03-07T20:00:57.500000Z,0.256,0.566,2.16078405157,19348,SGC2018yyczk_34942
2019-03-08T00:30:02.430000Z,0.26,0.948,2.29240694301,19349,SGC2018yyczk_55024
2019-03-08T03:39:52.100000Z,0.322,0.836,1.71150634512,19350,SGC2018yyczk_55024
2019-03-08 04:32:23,0.377782144088,1.28132348206,3.98,19351,SGC2018yyczk_56808
2019-03-08T04:49:26.150000Z,0.337,0.726,1.62639411529,19353,SGC2018yyczk_56808
2019-03-08T05:07:21.730000Z,0.27,0.835,1.64725759135,19354,SGC2018yyczk_51041
2019-03-08T05:48:37.780000Z,0.247,0.878,2.09659135294,19355,SGC2018yyczk_53066
2019-03-08T08:33:25.450000Z,0.17,0.395,1.63409759113,19356,SGC2018yyczk_34942
2019-03-08T09:40:05.140000Z,0.163,0.52,1.68376021581,19359,SGC2018yyczk_34942
2019-03-08T12:03:33.590000Z,0.339,0.854,1.78439905822,19360,SGC2018yyczk_61409
2019-03-08T15:02:41.660000Z,0.072,0.217,1.83975395198,19361,SGC2018yyczk_34942
2019-03-08T15:46:43.840000Z,0.181,0.353,2.37335142177,19362,SGC2018yyczk_51041
